CustomerID,Recency,Frequency,Monetary,Log_Frequency,Log_Monetary,Cluster,Segment,Cluster_Optimized,HC_Cluster
13606,29,3,276.75,1.3862943611198906,5.6267214285197396,0,Regular,0,0
13607,40,1,675.51,0.6931471805599453,6.516947229467592,0,Occasional,0,3
13610,12,7,1082.33,2.0794415416798357,6.987794909727863,1,Regular,1,0
13611,89,3,1154.4,1.3862943611198906,7.052201883347165,1,Regular,1,0
13614,24,4,1585.46,1.6094379124341003,7.369260397972974,1,Regular,1,0
13615,319,1,417.69,0.6931471805599453,6.037130789291114,2,At-Risk,2,2
13617,40,3,544.18,1.3862943611198906,6.301116015363744,1,Regular,1,0
13618,174,1,177.34,0.6931471805599453,5.183691840706733,2,At-Risk,2,3
13621,117,1,213.85,0.6931471805599453,5.3699401102210045,0,At-Risk,0,3
13623,31,5,727.74,1.791759469228055,6.591317015443623,1,Regular,1,0
13626,253,1,257.23,0.6931471805599453,5.5538506606638975,2,At-Risk,2,2
13627,59,5,1638.47,1.791759469228055,7.402128297855622,1,Regular,1,0
13629,23,11,6936.4800000000005,2.4849066497880004,8.844693875167652,3,High-Value,3,1
13630,5,7,2031.78,2.0794415416798357,7.617159593311352,1,Regular,1,0
13631,100,11,1510.1000000000001,2.4849066497880004,7.320593141419715,3,Regular,3,0
13632,25,5,2118.93,1.791759469228055,7.659138348252998,1,Regular,1,0
13634,33,5,1547.3600000000001,1.791759469228055,7.344951585251755,1,Regular,1,0
13635,68,1,1071.03,0.6931471805599453,6.977309326313799,0,Occasional,0,3
13636,37,5,949.12,1.791759469228055,6.856588292406893,1,Regular,1,0
13637,52,3,804.3,1.3862943611198906,6.6912148788015,1,Regular,1,0
13638,16,1,122.64,0.6931471805599453,4.817374117263916,0,Occasional,0,3
13639,74,1,999.26,0.6931471805599453,6.908015245187994,0,Occasional,0,3
13642,216,1,312.28,0.6931471805599453,5.7470973593421455,2,At-Risk,2,2
13643,31,3,519.44,1.3862943611198906,6.254674607635275,1,Regular,1,0
13644,16,4,2624.26,1.6094379124341003,7.87293521773988,1,Regular,1,0
13645,120,1,252.1,0.6931471805599453,5.533784667551078,0,At-Risk,0,3
13647,10,4,1644.14,1.6094379124341003,7.405580765961108,1,Regular,1,0
13649,257,2,346.6,1.0986122886681098,5.851052393391237,2,At-Risk,2,2
13650,17,6,1836.34,1.9459101490553132,7.516074152465826,1,Regular,1,0
13651,35,2,94.2,1.0986122886681098,4.55597994179732,0,Occasional,0,3
13652,46,3,1095.08,1.3862943611198906,6.999495457544853,1,Regular,1,0
13654,43,6,2707.33,1.9459101490553132,7.90408748775984,1,Regular,1,0
13655,114,2,932.97,1.0986122886681098,6.83944431779864,1,At-Risk,1,0
13656,165,2,379.65,1.0986122886681098,5.941880317752221,2,At-Risk,2,0
13657,11,2,382.14,1.0986122886681098,5.948400457636955,0,Occasional,0,3
13658,10,5,2639.17,1.791759469228055,7.878598588006555,1,Regular,1,0
13659,206,2,1563.0,1.0986122886681098,7.355001921105257,2,At-Risk,2,0
13662,86,3,881.26,1.3862943611198906,6.782486797146853,1,Regular,1,0
13663,179,1,189.47,0.6931471805599453,5.249494701850468,2,At-Risk,2,3
13666,60,3,84.65,1.3862943611198906,4.450269224770129,0,Regular,0,3
13667,149,1,299.05,0.6931471805599453,5.703949127435522,0,At-Risk,0,3
13668,3,21,6309.83,3.091042453358316,8.750022484127467,3,High-Value,3,1
13669,51,2,218.55,1.0986122886681098,5.391579997007726,0,Occasional,0,3
13670,75,1,349.7,0.6931471805599453,5.859931157146132,0,Occasional,0,3
13672,301,2,186.39000000000001,1.0986122886681098,5.233192006587575,2,At-Risk,2,2
13673,19,2,387.44,1.0986122886681098,5.962138717726154,0,Occasional,0,3
13675,151,2,486.82000000000005,1.0986122886681098,6.189946485351331,0,At-Risk,0,0
13678,152,1,232.6,0.6931471805599453,5.453610250954072,0,At-Risk,0,3
13680,1,4,3576.08,1.6094379124341003,8.18230210411935,1,High-Value,1,0
13681,18,4,827.83,1.6094379124341003,6.720015067761323,1,Regular,1,0
13682,187,1,59.5,0.6931471805599453,4.102643365036796,2,At-Risk,2,3
13684,286,1,65.13,0.6931471805599453,4.191622501686571,2,At-Risk,2,2
13685,3,7,1750.0,2.0794415416798357,7.467942332285852,1,Regular,1,0
13686,183,1,72.0,0.6931471805599453,4.290459441148391,2,At-Risk,2,3
13689,63,1,910.0,0.6931471805599453,6.814542897259958,0,Occasional,0,3
13690,59,1,172.25,0.6931471805599453,5.1547356380700124,0,Occasional,0,3
13692,25,3,1488.32,1.3862943611198906,7.30607491892943,1,Regular,1,0
13694,4,50,57264.630000000005,3.9318256327243257,10.955455897255629,3,High-Value,3,1
13695,31,15,2504.13,2.772588722239781,7.826095908379989,3,Regular,3,1
13697,39,1,151.29999999999998,0.6931471805599453,5.025852259901116,0,Occasional,0,3
13699,155,1,308.58000000000004,0.6931471805599453,5.735216540145732,0,At-Risk,0,3
13700,26,10,2248.63,2.3978952727983707,7.718521037231551,3,Regular,3,1
13703,318,1,99.5,0.6931471805599453,4.61015772749913,2,At-Risk,2,2
13704,5,9,2308.06,2.302585092994046,7.744595794291895,3,Regular,3,1
13705,8,3,711.86,1.3862943611198906,6.569285047698251,1,Regular,1,0
13706,303,1,330.79,0.6931471805599453,5.8045022386644325,2,At-Risk,2,2
13707,267,2,806.41,1.0986122886681098,6.693831593776871,2,At-Risk,2,2
13708,271,1,285.33,0.6931471805599453,5.657144991804844,2,At-Risk,2,2
13709,4,13,6307.650000000001,2.6390573296152584,8.74967698652825,3,High-Value,3,1
13710,32,1,180.48,0.6931471805599453,5.201145454795763,0,Occasional,0,3
13711,219,2,252.06,1.0986122886681098,5.5336266147611175,2,At-Risk,2,2
13712,247,1,228.84,0.6931471805599453,5.437383414671034,2,At-Risk,2,2
13715,281,5,1077.39,1.791759469228055,6.983224467118015,2,At-Risk,2,2
13716,269,1,138.28,0.6931471805599453,4.936486295459933,2,At-Risk,2,2
13717,32,6,1445.01,1.9459101490553132,7.276563318324119,1,Regular,1,0
13718,246,2,306.55,1.0986122886681098,5.728637675654378,2,At-Risk,2,2
13719,15,5,1041.68,1.791759469228055,6.949549600639115,1,Regular,1,0
13720,117,4,799.9,1.6094379124341003,6.685736095329637,1,At-Risk,1,0
13721,36,1,524.14,0.6931471805599453,6.263664893709055,0,Occasional,0,3
13722,132,3,2375.41,1.3862943611198906,7.773346224518516,1,At-Risk,1,0
13723,217,1,199.85000000000002,0.6931471805599453,5.302558360805292,2,At-Risk,2,2
13725,50,8,1980.56,2.1972245773362196,7.5916396922628975,1,Regular,1,1
13726,39,2,1079.6599999999999,1.0986122886681098,6.985327244577021,1,Occasional,1,0
13727,29,2,333.48,1.0986122886681098,5.81257708704831,0,Occasional,0,3
13728,37,6,1016.14,1.9459101490553132,6.924750046357999,1,Regular,1,0
13730,136,2,752.6,1.0986122886681098,6.624861723262153,0,At-Risk,0,0
13731,219,2,610.59,1.0986122886681098,6.416062123365316,2,At-Risk,2,0
13732,28,1,491.86,0.6931471805599453,6.200225158054739,0,Occasional,0,3
13735,25,4,2883.54,1.6094379124341003,7.967120720822151,1,Regular,1,0
13736,5,2,729.8,1.0986122886681098,6.594139824503851,0,Occasional,0,0
13737,200,1,339.59999999999997,0.6931471805599453,5.830708768228588,2,At-Risk,2,2
13739,18,1,216.9,0.6931471805599453,5.384036241950574,0,Occasional,0,3
13740,241,1,350.75,0.6931471805599453,5.862920695994498,2,At-Risk,2,2
13741,72,3,668.4300000000001,1.3862943611198906,6.50642660402637,1,Regular,1,0
13742,17,12,3107.87,2.5649493574615367,8.04201459509639,3,Regular,3,1
13743,3,7,1341.6,2.0794415416798357,7.2023633115046515,1,Regular,1,0
13744,95,2,1080.52,1.0986122886681098,6.9861227380561495,1,Occasional,1,0
13745,162,1,300.04,0.6931471805599453,5.707243146285182,2,At-Risk,2,3
13747,374,1,79.6,0.6931471805599453,4.389498649512583,2,At-Risk,2,2
13748,96,5,947.77,1.791759469228055,6.855166408856558,1,Regular,1,0
13750,54,5,1362.8600000000001,1.791759469228055,7.218074193839446,1,Regular,1,0
13751,288,1,296.25,0.6931471805599453,5.694573535570891,2,At-Risk,2,2
13752,124,6,1175.38,1.9459101490553132,7.07019720551526,1,At-Risk,1,0
13753,288,1,741.26,0.6931471805599453,6.609699586102796,2,At-Risk,2,2
13754,152,2,282.59999999999997,1.0986122886681098,5.647564794657972,0,At-Risk,0,0
13755,4,9,2108.06,2.302585092994046,7.653997629576229,3,Regular,3,1
13756,2,14,5026.56,2.70805020110221,8.522690055936607,3,High-Value,3,1
13758,12,7,3190.55,2.0794415416798357,8.068261971187837,3,High-Value,3,1
13759,33,2,659.4100000000001,1.0986122886681098,6.492860854269306,0,Occasional,0,0
13760,54,2,286.79,1.0986122886681098,5.662231047497966,0,Occasional,0,3
13761,50,2,1070.65,1.0986122886681098,6.976954795783142,1,Occasional,1,0
13762,219,1,306.72,0.6931471805599453,5.729190278590734,2,At-Risk,2,2
13763,63,1,1714.96,0.6931471805599453,7.447727969752915,1,Occasional,1,3
13764,71,3,1519.42,1.3862943611198906,7.3267418914616185,1,Regular,1,0
13767,2,37,16407.56,3.6375861597263857,9.705558428862645,3,High-Value,3,1
13769,2,10,2796.51,2.3978952727983707,7.936485014799888,3,Regular,3,1
13771,64,4,2634.45,1.6094379124341003,7.876809224383177,1,Regular,1,0
13772,34,3,1122.63,1.3862943611198906,7.024319794766853,1,Regular,1,0
13774,82,1,345.0,0.6931471805599453,5.846438775057725,0,Occasional,0,3
13777,1,33,17948.170000000002,3.5263605246161616,9.795299153293026,3,High-Value,3,1
13778,103,1,178.7,0.6931471805599453,5.191288793789513,0,Occasional,0,3
13780,7,2,360.01,1.0986122886681098,5.888905658780245,0,Occasional,0,3
13781,251,1,127.84,0.6931471805599453,4.858571324462998,2,At-Risk,2,2
13782,13,6,908.86,1.9459101490553132,6.8132907415215165,1,Regular,1,0
13784,10,11,2462.79,2.4849066497880004,7.809456093748633,3,Regular,3,1
13786,367,1,230.39999999999998,0.6931471805599453,5.444147814759576,2,At-Risk,2,2
13787,76,2,309.04,1.0986122886681098,5.736701321413311,0,Occasional,0,3
13790,4,1,348.8,0.6931471805599453,5.857361562584502,0,Occasional,0,3
13791,128,2,1429.52,1.0986122886681098,7.265793293517911,1,At-Risk,1,0
13792,66,2,195.55,1.0986122886681098,5.280916851867869,0,Occasional,0,3
13798,1,57,35534.23,4.060443010546419,10.478279877731959,3,High-Value,3,1
13799,117,2,688.86,1.0986122886681098,6.5364886784538845,0,At-Risk,0,0
13800,310,1,558.32,0.6931471805599453,6.32672176017265,2,At-Risk,2,2
13801,67,1,324.8,0.6931471805599453,5.786283696167945,0,Occasional,0,3
13802,139,3,4392.9800000000005,1.3862943611198906,8.387990701272841,1,High-Value,1,0
13803,255,1,277.07,0.6931471805599453,5.627872880555851,2,At-Risk,2,2
13804,31,7,2588.39,2.0794415416798357,7.85917760571858,1,Regular,1,1
13805,52,2,924.6,1.0986122886681098,6.830442175879467,1,Occasional,1,0
13806,64,1,256.38,0.6931471805599453,5.550553592065519,0,Occasional,0,3
13807,367,1,112.6,0.6931471805599453,4.732683506287051,2,At-Risk,2,2
13808,6,5,1747.66,1.791759469228055,7.466605059322925,1,Regular,1,0
13809,305,1,155.05,0.6931471805599453,5.0501764687167885,2,At-Risk,2,2
13810,29,3,1103.03,1.3862943611198906,7.00672240038088,1,Regular,1,0
13811,184,3,795.27,1.3862943611198906,6.679938324310331,2,At-Risk,2,0
13812,42,3,539.0,1.3862943611198906,6.29156913955832,1,Regular,1,0
13813,40,4,1366.8600000000001,1.6094379124341003,7.221002753764198,1,Regular,1,0
13814,92,2,1579.12,1.0986122886681098,7.365256072504094,1,Occasional,1,0
13815,22,4,4027.36,1.6094379124341003,8.301114624224146,1,High-Value,1,0
13816,24,2,571.6700000000001,1.0986122886681098,6.3503096345809205,0,Occasional,0,0
13817,29,2,382.98,1.0986122886681098,5.950590467898009,0,Occasional,0,3
13819,302,3,1140.35,1.3862943611198906,7.039967051290641,2,At-Risk,2,2
13821,145,2,385.64,1.0986122886681098,5.957494027536828,0,At-Risk,0,0
13822,6,2,632.0,1.0986122886681098,6.450470422144176,0,Occasional,0,0
13823,19,2,957.66,1.0986122886681098,6.865536476045727,1,Occasional,1,0
13824,33,5,1694.96,1.791759469228055,7.436004231168059,1,Regular,1,0
13826,176,1,189.5,0.6931471805599453,5.249652194566756,2,At-Risk,2,3
13827,58,3,409.8,1.3862943611198906,6.018106478054404,0,Regular,0,0
13828,22,1,209.49,0.6931471805599453,5.349438146055751,0,Occasional,0,3
13831,16,6,2075.5699999999997,1.9459101490553132,7.638472773073292,1,Regular,1,0
13832,19,1,52.199999999999996,0.6931471805599453,3.9740583963475986,0,Occasional,0,3
13833,159,1,383.85,0.6931471805599453,5.9528536479803265,2,At-Risk,2,3
13835,25,4,834.57,1.6094379124341003,6.728114126692287,1,Regular,1,0
13837,212,2,266.59000000000003,1.0986122886681098,5.589455958348054,2,At-Risk,2,2
13838,6,4,674.82,1.6094379124341003,6.515926768396882,1,Regular,1,0
13841,253,1,85.0,0.6931471805599453,4.454347296253507,2,At-Risk,2,2
13842,59,9,3385.62,2.302585092994046,8.127587652841866,3,High-Value,3,1
13844,11,1,361.62,0.6931471805599453,5.893355453997663,0,Occasional,0,3
13845,65,1,312.98,0.6931471805599453,5.749329289612172,0,Occasional,0,3
13846,25,3,865.0600000000001,1.3862943611198906,6.763954190227071,1,Regular,1,0
13848,92,3,745.5600000000001,1.3862943611198906,6.615475988833065,1,Regular,1,0
13849,52,2,1537.95,1.0986122886681098,7.338855644682132,1,Occasional,1,0
13850,129,1,1595.48,0.6931471805599453,7.375556484672672,0,At-Risk,0,0
13851,96,3,1966.98,1.3862943611198906,7.584762914958933,1,Regular,1,0
13853,57,1,1090.14,0.6931471805599453,6.994978300240205,0,Occasional,0,3
13854,9,25,7911.44,3.258096538021482,8.976191483485293,3,High-Value,3,1
13856,169,3,388.5,1.3862943611198906,5.964863865310803,2,At-Risk,2,3
13858,57,1,216.17,0.6931471805599453,5.38068045697316,0,Occasional,0,3
13859,326,1,201.16,0.6931471805599453,5.309059463079938,2,At-Risk,2,2
13860,1,5,1245.9,1.791759469228055,7.1284157500025405,1,Regular,1,0
13862,18,8,2209.36,2.1972245773362196,7.700910677173299,3,Regular,3,1
13863,248,1,305.78,0.6931471805599453,5.726130878319963,2,At-Risk,2,2
13865,58,4,501.56,1.6094379124341003,6.219715035790337,1,Regular,1,0
13866,74,1,145.67000000000002,0.6931471805599453,4.988185165258664,0,Occasional,0,3
13867,31,3,1005.09,1.3862943611198906,6.913826809878765,1,Regular,1,0
13868,7,2,711.06,1.0986122886681098,6.568162177524409,0,Occasional,0,0
13869,123,4,3083.65,1.6094379124341003,8.034193477715295,1,At-Risk,1,0
13870,2,8,2766.0,2.1972245773362196,7.925518979786926,3,Regular,3,1
13871,23,13,6403.25,2.6390573296152584,8.764717111455825,3,High-Value,3,1
13873,120,3,389.6,1.3862943611198906,5.967684018442578,0,At-Risk,0,0
13874,358,1,540.45,0.6931471805599453,6.294250726074389,2,At-Risk,2,2
13875,54,5,1786.79,1.791759469228055,7.488735499171278,1,Regular,1,0
13876,64,1,122.7,0.6931471805599453,4.8178592793984425,0,Occasional,0,3
13877,86,1,117.24,0.6931471805599453,4.772716457199891,0,Occasional,0,3
13878,55,1,1271.57,0.6931471805599453,7.148793756734876,0,Occasional,0,3
13880,21,13,3219.77,2.6390573296152584,8.077375740386112,3,High-Value,3,1
13881,4,20,15300.460000000001,3.044522437723423,9.635703527664468,3,High-Value,3,1
13882,3,5,1191.13,1.791759469228055,7.083496902081326,1,Regular,1,0
13883,11,5,2674.48,1.791759469228055,7.891884082485146,1,Regular,1,0
13884,7,5,787.6,1.791759469228055,6.670259221443527,1,Regular,1,0
13885,189,2,506.8,1.0986122886681098,6.230087669270578,2,At-Risk,2,0
13886,71,1,243.56,0.6931471805599453,5.499460677582579,0,Occasional,0,3
13887,204,1,349.55,0.6931471805599453,5.859503349652977,2,At-Risk,2,2
13888,120,2,595.67,1.0986122886681098,6.391364196743265,0,At-Risk,0,0
13889,93,1,416.90000000000003,0.6931471805599453,6.03524216945387,0,Occasional,0,3
13890,1,10,1883.8100000000002,2.3978952727983707,7.54158229904591,3,Regular,3,0
13892,27,4,632.97,1.6094379124341003,6.4520016347056774,1,Regular,1,0
13893,298,1,718.62,0.6931471805599453,6.578723294908609,2,At-Risk,2,2
13894,24,3,564.62,1.3862943611198906,6.337922474636114,1,Regular,1,0
13895,28,4,2593.07,1.6094379124341003,7.860983349863101,1,Regular,1,0
13897,50,1,311.16,0.6931471805599453,5.743515876874802,0,Occasional,0,3
13898,326,1,155.93,0.6931471805599453,5.055799846050629,2,At-Risk,2,2
13899,16,2,388.52,1.0986122886681098,5.9649152118744455,0,Occasional,0,3
13900,183,3,740.95,1.3862943611198906,6.609281855452135,2,At-Risk,2,0
13901,72,5,2867.2,1.791759469228055,7.961439934295112,1,Regular,1,0
13904,37,2,332.64,1.0986122886681098,5.810062567373411,0,Occasional,0,3
13908,80,4,2369.55,1.6094379124341003,7.770877274716226,1,Regular,1,0
13911,57,9,2580.91,2.302585092994046,7.856284714098846,3,Regular,3,1
13914,12,2,626.45,1.0986122886681098,6.441663986556317,0,Occasional,0,0
13917,50,2,272.04,1.0986122886681098,5.609618304598452,0,Occasional,0,3
13918,50,2,1161.96,1.0986122886681098,7.058723758118069,1,Occasional,1,0
13919,59,2,384.81,1.0986122886681098,5.955345020301596,0,Occasional,0,3
13922,352,1,172.25,0.6931471805599453,5.1547356380700124,2,At-Risk,2,2
13923,54,1,351.13,0.6931471805599453,5.864000425598742,0,Occasional,0,3
13924,2,6,1838.8500000000001,1.9459101490553132,7.517439325540823,1,Regular,1,0
13925,93,4,678.25,1.6094379124341003,6.520989248306457,1,Regular,1,0
13926,23,1,223.85000000000002,0.6931471805599453,5.415433513216716,0,Occasional,0,3
13927,75,1,348.99,0.6931471805599453,5.857904582646717,0,Occasional,0,3
13928,11,4,464.57,1.6094379124341003,6.143262461351643,1,Regular,1,0
13929,169,2,648.1700000000001,1.0986122886681098,6.475694623851801,2,At-Risk,2,0
13930,58,2,337.34,1.0986122886681098,5.824051307047146,0,Occasional,0,3
13931,96,2,1186.05,1.0986122886681098,7.079226516721677,1,Occasional,1,0
13932,295,1,307.4,0.6931471805599453,5.731397641689174,2,At-Risk,2,2
13933,109,2,608.7900000000001,1.0986122886681098,6.413114635600407,0,At-Risk,0,0
13934,264,1,922.1,0.6931471805599453,6.8277375709961055,2,At-Risk,2,2
13936,180,1,376.58,0.6931471805599453,5.933782466766897,2,At-Risk,2,3
13937,169,1,158.85,0.6931471805599453,5.074235875505851,2,At-Risk,2,3
13938,35,1,71.66,0.6931471805599453,4.2857910267930555,0,Occasional,0,3
13939,23,3,568.55,1.3862943611198906,6.344846575345921,1,Regular,1,0
13940,17,4,839.14,1.6094379124341003,6.73356854461668,1,Regular,1,0
13941,22,5,4585.68,1.791759469228055,8.430911729791744,1,High-Value,1,1
13946,79,3,561.5699999999999,1.3862943611198906,6.332515570780452,1,Regular,1,0
13947,65,1,90.6,0.6931471805599453,4.517431271680085,0,Occasional,0,3
13948,361,1,102.0,0.6931471805599453,4.634728988229636,2,At-Risk,2,2
13949,3,6,2427.32,1.9459101490553132,7.794954939211736,1,Regular,1,0
13950,11,4,745.06,1.6094379124341003,6.61480602592395,1,Regular,1,0
13951,176,3,674.45,1.3862943611198906,6.5153791354156905,2,At-Risk,2,0
13952,218,2,3251.071,1.0986122886681098,8.087047303147697,1,High-Value,1,0
13953,7,7,1690.3200000000002,2.0794415416798357,7.43326456813328,1,Regular,1,0
13954,2,2,439.92,1.0986122886681098,6.088863453095115,0,Occasional,0,3
13955,154,2,322.96,1.0986122886681098,5.780620051380789,0,At-Risk,0,0
13956,5,5,1019.27,1.791759469228055,6.927822577132249,1,Regular,1,0
13959,79,3,594.04,1.3862943611198906,6.388628630176759,1,Regular,1,0
13960,21,2,230.22,1.0986122886681098,5.443369638247176,0,Occasional,0,3
13962,22,2,169.55,1.0986122886681098,5.139028508864655,0,Occasional,0,3
13963,308,4,664.54,1.6094379124341003,6.500598741212994,2,At-Risk,2,2
13967,146,1,80.7,0.6931471805599453,4.403054001865957,0,At-Risk,0,3
13969,7,18,9016.210000000001,2.9444389791664403,9.106890252571068,3,High-Value,3,1
13971,19,8,2758.26,2.1972245773362196,7.922717806819661,3,Regular,3,1
13972,71,2,190.25,1.0986122886681098,5.253581472706645,0,Occasional,0,3
13973,287,1,264.7,0.6931471805599453,5.582367852765768,2,At-Risk,2,2
13974,49,1,413.59000000000003,0.6931471805599453,6.027290080077415,0,Occasional,0,3
13975,31,6,2461.2400000000002,1.9459101490553132,7.808826783715542,1,Regular,1,0
13976,207,1,357.98,0.6931471805599453,5.8832666766299955,2,At-Risk,2,2
13978,15,2,196.79000000000002,1.0986122886681098,5.287205861793318,0,Occasional,0,3
13979,73,1,869.87,0.6931471805599453,6.769492711981713,0,Occasional,0,3
13980,60,1,200.14,0.6931471805599453,5.304001183016334,0,Occasional,0,3
13982,39,4,1871.81,1.6094379124341003,7.535195255760907,1,Regular,1,0
13983,30,12,2343.9900000000002,2.5649493574615367,7.760036416478963,3,Regular,3,1
13984,27,5,691.55,1.791759469228055,6.540380437621107,1,Regular,1,0
13985,4,15,7060.13,2.772588722239781,8.862360374336811,3,High-Value,3,1
13986,17,1,320.46,0.6931471805599453,5.7728731191409945,0,Occasional,0,3
13988,20,6,4147.96,1.9459101490553132,8.330612979409075,3,High-Value,3,1
13989,66,2,1266.08,1.0986122886681098,7.144470319606423,1,Occasional,1,0
13990,213,1,311.3,0.6931471805599453,5.7439642642890325,2,At-Risk,2,2
13991,12,6,852.88,1.9459101490553132,6.749790668692898,1,Regular,1,0
13992,30,1,76.8,0.6931471805599453,4.354141431184346,0,Occasional,0,3
13993,43,9,3465.88,2.302585092994046,8.151010333029479,3,High-Value,3,1
13994,4,6,2274.14,1.9459101490553132,7.729796867953175,1,Regular,1,0
13995,15,5,1393.69,1.791759469228055,7.240427447338227,1,Regular,1,0
13999,10,12,3901.81,2.5649493574615367,8.269452085493503,3,High-Value,3,1
14000,211,1,635.66,0.6931471805599453,6.456235761113554,2,At-Risk,2,2
14001,46,3,2043.0800000000002,1.3862943611198906,7.622703089500935,1,Regular,1,0
14002,134,2,529.73,1.0986122886681098,6.274253417348632,0,At-Risk,0,0
14004,43,7,4582.64,2.0794415416798357,8.430248721279204,3,High-Value,3,1
14005,10,5,2874.72,1.791759469228055,7.964058356660503,1,Regular,1,0
14006,116,3,962.19,1.3862943611198906,6.870250692440862,1,At-Risk,1,0
14009,198,2,695.61,1.0986122886681098,6.546225713269575,2,At-Risk,2,0
14012,278,1,328.8,0.6931471805599453,5.7984864101254985,2,At-Risk,2,2
14013,110,3,473.02,1.3862943611198906,6.161249514897758,0,At-Risk,0,0
14014,77,1,505.18,0.6931471805599453,6.226892337255411,0,Occasional,0,3
14015,53,1,917.34,0.6931471805599453,6.8225676924206855,0,Occasional,0,3
14016,162,4,4337.23,1.6094379124341003,8.375221709806123,1,High-Value,1,0
14019,47,3,1421.61,1.3862943611198906,7.260248491657529,1,Regular,1,0
14020,17,2,642.8,1.0986122886681098,6.467388118864708,0,Occasional,0,0
14021,155,3,631.9,1.3862943611198906,6.45031243178126,1,At-Risk,1,0
14022,225,1,440.0,0.6931471805599453,6.089044875446846,2,At-Risk,2,2
14023,7,2,584.07,1.0986122886681098,6.371731498193053,0,Occasional,0,0
14024,122,2,327.7,1.0986122886681098,5.795145480670174,0,At-Risk,0,3
14027,61,1,104.82,0.6931471805599453,4.661739537475985,0,Occasional,0,3
14029,63,2,467.66,1.0986122886681098,6.149877558850261,0,Occasional,0,3
14030,18,8,2272.36,2.1972245773362196,7.729014192305878,3,Regular,3,1
14031,7,19,14343.5,2.995732273553991,9.571121872457708,3,High-Value,3,1
14032,2,11,2975.59,2.4849066497880004,7.998533628991687,3,Regular,3,1
14034,22,3,648.89,1.3862943611198906,6.476803117799309,1,Regular,1,0
14035,29,5,1428.02,1.791759469228055,7.264744173633186,1,Regular,1,0
14036,285,1,626.65,0.6931471805599453,6.441982686264217,2,At-Risk,2,2
14037,176,2,147.20000000000002,1.0986122886681098,4.998562712861987,2,At-Risk,2,3
14038,78,3,1560.38,1.3862943611198906,7.353325324586606,1,Regular,1,0
14039,33,1,152.2,0.6931471805599453,5.0317442573064906,0,Occasional,0,3
14040,41,12,3560.32,2.5649493574615367,8.177886541638598,3,High-Value,3,1
14041,266,1,141.41,0.6931471805599453,4.958710221231336,2,At-Risk,2,2
14044,27,4,646.42,1.6094379124341003,6.472995233816948,1,Regular,1,0
14045,109,4,1149.6000000000001,1.6094379124341003,7.048038824429193,1,At-Risk,1,0
14046,284,1,154.99,0.6931471805599453,5.049791902630777,2,At-Risk,2,2
14047,9,5,1308.6100000000001,1.791759469228055,7.177484661947137,1,Regular,1,0
14048,305,1,409.93,0.6931471805599453,6.018422883689063,2,At-Risk,2,2
14049,17,4,5578.72,1.6094379124341003,8.626893874904868,1,High-Value,1,0
14050,32,2,746.36,1.0986122886681098,6.616546996753798,0,Occasional,0,0
14051,1,23,15156.310000000001,3.1780538303479458,9.626238202818666,3,High-Value,3,1
14052,20,1,225.36,0.6931471805599453,5.422126652274323,0,Occasional,0,3
14053,124,2,260.25,1.0986122886681098,5.565477803279021,0,At-Risk,0,3
14054,65,1,92.46,0.6931471805599453,4.53753353727228,0,Occasional,0,3
14055,106,1,514.16,0.6931471805599453,6.24447753202447,0,Occasional,0,3
14056,1,23,8152.71,3.1780538303479458,9.006228317380044,3,High-Value,3,1
14057,24,17,6028.54,2.8903717578961645,8.7044260015709,3,High-Value,3,1
14059,267,1,183.6,0.6931471805599453,5.218191322068752,2,At-Risk,2,2
14060,5,19,6091.9400000000005,2.995732273553991,8.714886002834179,3,High-Value,3,1
14062,10,12,9224.050000000001,2.5649493574615367,9.12967788894824,3,High-Value,3,1
14064,29,5,1226.82,1.791759469228055,7.112995518158658,1,Regular,1,0
14066,267,1,152.55,0.6931471805599453,5.034026246886832,2,At-Risk,2,2
14067,64,2,374.7,1.0986122886681098,5.928790952579924,0,Occasional,0,3
14068,320,1,265.85,0.6931471805599453,5.586686702779954,2,At-Risk,2,2
14071,4,8,1437.57,2.1972245773362196,7.271404843608142,1,Regular,1,0
14073,32,1,151.04,0.6931471805599453,5.024143644121048,0,Occasional,0,3
14075,5,3,942.26,1.3862943611198906,6.849341960431477,1,Regular,1,0
14076,129,1,118.67,0.6931471805599453,4.784737954585425,0,At-Risk,0,3
14077,41,5,499.41999999999996,1.791759469228055,6.2154477458196355,1,Regular,1,0
14078,102,6,1049.37,1.9459101490553132,6.956897762032364,1,Regular,1,0
14079,125,1,375.1,0.6931471805599453,5.929855065476291,0,At-Risk,0,3
14080,33,1,45.599999999999994,0.6931471805599453,3.8416005411316,0,Occasional,0,3
14081,302,2,921.62,1.0986122886681098,6.827217448755657,2,At-Risk,2,2
14082,365,1,182.25,0.6931471805599453,5.2108513407667605,2,At-Risk,2,2
14083,4,9,1002.9,2.302585092994046,6.911647693697481,1,Regular,1,0
14085,2,18,4421.29,2.9444389791664403,8.394412940452025,3,High-Value,3,1
14087,3,1,191.47,0.6931471805599453,5.259940297427033,0,Occasional,0,3
14088,10,13,47841.51,2.6390573296152584,10.775669853803375,3,High-Value,3,1
14089,57,1,158.75,0.6931471805599453,5.073610093257644,0,Occasional,0,3
14090,325,1,76.32000000000001,0.6931471805599453,4.34795265434013,2,At-Risk,2,2
14092,8,14,4076.91,2.70805020110221,8.313339881248881,3,High-Value,3,1
